collection_date,primer_set,rel,day30_avg,misclass,ts,ts1
2021-05-03,Corman-set,4.10703173615433,2.60698670043921,slight,1620000000,1620000000
2021-05-04,Corman-set,4.32926829268293,2.72818316278905,slight,1620086400,1620086400
2021-05-05,Corman-set,5.93391773432232,2.89664261674396,slight,1620172800,1620172800
2021-05-06,Corman-set,7.78401122019635,3.122194928735,slight,1620259200,1620259200
2021-05-07,Corman-set,5.38519072550486,3.26932228148019,slight,1620345600,1620345600
2021-05-08,Corman-set,8.46625766871166,3.53896805636689,slight,1620432000,1620432000
2021-05-09,Corman-set,11.9402985074627,3.87647926085794,slight,1620518400,1620518400
2021-05-10,Corman-set,9.17159763313609,4.16093081382636,slight,1620604800,1620604800
2021-05-11,Corman-set,11.8384401114206,4.49274719232059,slight,1620691200,1620691200
2021-05-12,Corman-set,10.1543460601137,4.79266300037096,slight,1620777600,1620777600
2021-05-13,Corman-set,11.5848753016895,5.11861477284574,slight,1620864000,1620864000
2021-05-14,Corman-set,13.3630289532294,5.52156818768434,slight,1620950400,1620950400
2021-05-15,Corman-set,15.3958944281525,5.95530499440742,slight,1621036800,1621036800
2021-05-16,Corman-set,15.994623655914,6.4152883845639,slight,1621123200,1621123200
2021-05-17,Corman-set,16.8615384615385,6.89348222426718,slight,1621209600,1621209600
2021-05-18,Corman-set,19.859265050821,7.45860542571908,slight,1621296000,1621296000
2021-05-19,Corman-set,25.895087427144,8.24022026083176,slight,1621382400,1621382400
2021-05-20,Corman-set,22.4867724867725,8.9193887896824,slight,1621468800,1621468800
2021-05-21,Corman-set,22.3864836325238,9.61277870897043,slight,1621555200,1621555200
2021-05-22,Corman-set,32.2824716267339,10.584302334504,slight,1621641600,1621641600
2021-05-23,Corman-set,40.4471544715447,11.8673639081365,slight,1621728000,1621728000
2021-05-24,Corman-set,35.9471365638767,12.9303678754704,slight,1621814400,1621814400
2021-05-25,Corman-set,40.3677758318739,14.0946666248723,slight,1621900800,1621900800
2021-05-26,Corman-set,37.5494071146245,15.2379896974503,slight,1621987200,1621987200
2021-05-27,Corman-set,29.492600422833,16.1341550117266,slight,1622073600,1622073600
2021-05-28,Corman-set,36.1333333333333,17.2222237288228,slight,1622160000,1622160000
2021-05-29,Corman-set,50.7645259938838,18.782769802514,slight,1622246400,1622246400
2021-05-30,Corman-set,54.8327137546468,20.462069493199,slight,1622332800,1622332800
2021-05-31,Corman-set,34.819897084048,21.4095758017338,slight,1622419200,1622419200
2021-06-01,Corman-set,30.4236200256739,22.1999521770188,slight,1622505600,1622505600
2021-06-02,Corman-set,29.1176470588235,23.0336393544411,slight,1622592000,1622592000
2021-06-03,Corman-set,29.9107142857143,23.8863542208755,slight,1622678400,1622678400
2021-06-04,Corman-set,35.1154313487242,24.8590713413555,slight,1622764800,1622764800
2021-06-05,Corman-set,38.1872213967311,25.8725116805733,slight,1622851200,1622851200
2021-06-06,Corman-set,46.6076696165192,27.2465943102738,slight,1622937600,1622937600
2021-06-07,Corman-set,51.3427109974425,28.6758094212315,slight,1623024000,1623024000
2021-06-08,Corman-set,59.6470588235294,30.2660347651004,slight,1623110400,1623110400
2021-06-09,Corman-set,51.1731135066582,31.6660852942178,slight,1623196800,1623196800
2021-06-10,Corman-set,50.4144687264506,32.9519529147188,slight,1623283200,1623283200
2021-06-11,Corman-set,47.9547432550044,34.2119661545485,slight,1623369600,1623369600
2021-06-12,Corman-set,56.1797752808989,35.6984628205222,slight,1623456000,1623456000
2021-06-13,Corman-set,54.160125588697,37.0583660417044,slight,1623542400,1623542400
2021-06-14,Corman-set,51.0258697591436,38.2460318860708,slight,1623628800,1623628800
2021-06-15,Corman-set,56.3868613138686,39.5924398080026,slight,1623715200,1623715200
2021-06-16,Corman-set,38.2308845577211,40.304751344542,slight,1623801600,1623801600
2021-06-17,Corman-set,43.5326842837274,41.0938653189722,slight,1623888000,1623888000
2021-06-18,Corman-set,44.106463878327,41.7009112006783,slight,1623974400,1623974400
2021-06-19,Corman-set,49.3562231759657,42.5965595569848,slight,1624060800,1624060800
2021-06-20,Corman-set,58.0592105263158,43.7856504534445,slight,1624147200,1624147200
2021-06-21,Corman-set,56.9794050343249,44.6088815670309,slight,1624233600,1624233600
2021-06-22,Corman-set,58.5281385281385,45.211581035584,slight,1624320000,1624320000
2021-06-23,Corman-set,60.2380952380952,46.0212796580579,slight,1624406400,1624406400
2021-06-24,Corman-set,63.6533084808947,46.797464079692,slight,1624492800,1624492800
2021-06-25,Corman-set,68.3501683501683,47.8241561208768,slight,1624579200,1624579200
2021-06-26,Corman-set,73.5395189003437,49.2923867367938,slight,1624665600,1624665600
2021-06-27,Corman-set,79.8657718120805,50.7501346860854,slight,1624752000,1624752000
2021-06-28,Corman-set,78.6067193675889,51.6782077985422,slight,1624838400,1624838400
2021-06-29,Corman-set,81.5195753151958,52.5677698505605,slight,1624924800,1624924800
2021-06-30,Corman-set,80.7142857142857,54.0975828049018,slight,1625011200,1625011200
2021-07-01,Corman-set,80.9920634920635,55.7831975871147,slight,1625097600,1625097600
2021-07-02,Corman-set,73.7704918032787,57.2716257452632,slight,1625184000,1625184000
2021-07-03,Corman-set,81.1756935270806,58.9804583866421,slight,1625270400,1625270400
2021-07-04,Corman-set,85.9469240048251,60.6748414751788,slight,1625356800,1625356800
2021-07-05,Corman-set,84.0662842574888,62.2041435705374,slight,1625443200,1625443200
2021-07-06,Corman-set,79.119788219722,63.2878808573108,slight,1625529600,1625529600
2021-07-07,Corman-set,79.9083269671505,64.2400680563011,slight,1625616000,1625616000
2021-07-08,Corman-set,79.4642857142857,64.900642285993,slight,1625702400,1625702400
2021-07-09,Corman-set,82.1767159651119,65.9340957012748,slight,1625788800,1625788800
2021-07-10,Corman-set,84.7854931446263,67.079796515214,slight,1625875200,1625875200
2021-07-11,Corman-set,85.347643490434,68.3262265230616,slight,1625961600,1625961600
2021-07-12,Corman-set,80.2173218280601,69.1274780746337,slight,1626048000,1626048000
2021-07-13,Corman-set,76.4016736401674,69.8688630096827,slight,1626134400,1626134400
2021-07-14,Corman-set,79.8114016288041,70.8283807386713,slight,1626220800,1626220800
2021-07-15,Corman-set,83.6279069767442,71.7364155941005,slight,1626307200,1626307200
2021-07-16,Corman-set,85.0403739906502,73.2967319085315,slight,1626393600,1626393600
2021-07-17,Corman-set,87.6261518209741,74.7665141597731,slight,1626480000,1626480000
2021-07-18,Corman-set,89.5073891625616,76.2798783359142,slight,1626566400,1626566400
2021-07-19,Corman-set,87.8139534883721,77.5618026796611,slight,1626652800,1626652800
2021-07-20,Corman-set,89.4358605821056,78.6076910148541,slight,1626739200,1626739200
2021-07-21,Corman-set,86.3390663390663,79.5863463916788,slight,1626825600,1626825600
2021-07-22,Corman-set,82.1175278622087,80.3726593694812,slight,1626912000,1626912000
2021-07-23,Corman-set,86.2541528239203,81.2398612890087,slight,1626998400,1626998400
2021-07-24,Corman-set,90.1865369018654,82.1243022363744,slight,1627084800,1627084800
2021-07-25,Corman-set,90.0677200902935,82.8482206277119,slight,1627171200,1627171200
2021-07-26,Corman-set,90.1150139881878,83.40073713064,slight,1627257600,1627257600
2021-07-27,Corman-set,90.1660954389665,83.7440812515362,slight,1627344000,1627344000
2021-07-28,Corman-set,88.4866630375612,84.0734127072019,slight,1627430400,1627430400
2021-07-29,Corman-set,89.9934881701758,84.3558764690346,slight,1627516800,1627516800
2021-07-30,Corman-set,90.4645476772616,84.6808852011338,slight,1627603200,1627603200
2021-07-31,Corman-set,92.2940879231935,85.0576193488382,slight,1627689600,1627689600
2021-08-01,Corman-set,92.9,85.6952696220622,slight,1627776000,1627776000
2021-08-02,Corman-set,90.0434610825761,85.990861873912,slight,1627862400,1627862400
2021-08-03,Corman-set,91.393156424581,86.1724029545705,slight,1627948800,1627948800
2021-08-04,Corman-set,89.8663697104677,86.3657391363365,slight,1628035200,1628035200
2021-08-05,Corman-set,91.4272788961773,86.7759888255517,slight,1628121600,1628121600
2021-08-06,Corman-set,89.0028625954199,87.0791400131607,slight,1628208000,1628208000
2021-08-07,Corman-set,92.2741433021807,87.5061352660905,slight,1628294400,1628294400
2021-08-08,Corman-set,94.2869603139991,87.9098100777201,slight,1628380800,1628380800
2021-08-09,Corman-set,90.6835100383487,88.1064106408441,slight,1628467200,1628467200
2021-08-10,Corman-set,92.6380368098159,88.3494237514902,slight,1628553600,1628553600
2021-08-11,Corman-set,87.7607788595271,88.6008723192058,slight,1628640000,1628640000
2021-08-12,Corman-set,90.4587900933821,89.0694428676463,slight,1628726400,1628726400
2021-08-13,Corman-set,93.2530120481928,89.5174965482926,slight,1628812800,1628812800
2021-08-14,Corman-set,96.8550368550369,89.958400877569,slight,1628899200,1628899200
2021-08-15,Corman-set,95.264017419706,90.2991889918708,slight,1628985600,1628985600
2021-08-16,Corman-set,91.3643178410795,90.4237945258743,slight,1629072000,1629072000
2021-08-17,Corman-set,93.0604288499025,90.542229182119,slight,1629158400,1629158400
2021-08-18,Corman-set,92.0831490490933,90.6845357008097,slight,1629244800,1629244800
2021-08-19,Corman-set,93.5858585858586,90.8228689676015,slight,1629331200,1629331200
2021-08-20,Corman-set,91.9617224880383,91.0102908392339,slight,1629417600,1629417600
2021-08-21,Corman-set,87.5571356018283,91.1916110972212,slight,1629504000,1629504000
2021-08-22,Corman-set,96.9088937093275,91.5467691267348,slight,1629590400,1629590400
2021-08-23,Corman-set,93.9427930454291,91.6719776648536,slight,1629676800,1629676800
2021-08-24,Corman-set,91.8935837245696,91.7328397859961,slight,1629763200,1629763200
2021-08-25,Corman-set,92.4702266615444,91.811346875108,slight,1629849600,1629849600
2021-08-26,Corman-set,92.832469775475,91.9002260196583,slight,1629936000,1629936000
2021-08-27,Corman-set,93.5415935415935,92.0687237031261,slight,1630022400,1630022400
2021-08-28,Corman-set,95.9700872455339,92.2679436723047,slight,1630108800,1630108800
2021-08-29,Corman-set,93.9150401836969,92.3829600891858,slight,1630195200,1630195200
2021-08-30,Corman-set,93.8415059260981,92.4345406892826,slight,1630281600,1630281600
2021-08-31,Corman-set,93.4210526315789,92.4519091103353,slight,1630368000,1630368000
2021-09-01,Corman-set,87.4444773467575,92.3652763191413,slight,1630454400,1630454400
2021-09-02,Corman-set,91.3089005235602,92.3624677891073,slight,1630540800,1630540800
2021-09-03,Corman-set,89.6978021978022,92.3568488720184,slight,1630627200,1630627200
2021-09-04,Corman-set,88.3524141363863,92.2543533800254,slight,1630713600,1630713600
2021-09-05,Corman-set,89.2300845571874,92.2619274454177,slight,1630800000,1630800000
2021-09-06,Corman-set,87.7717391304348,92.1118473063595,slight,1630886400,1630886400
2021-09-07,Corman-set,87.0773854244929,91.8715281433759,slight,1630972800,1630972800
2021-09-08,Corman-set,87.6876876876877,91.7716673983539,slight,1631059200,1631059200
2021-09-09,Corman-set,92.3892100192678,91.7633731720023,slight,1631145600,1631145600
2021-09-10,Corman-set,91.6543026706231,91.8931572990388,slight,1631232000,1631232000
2021-09-11,Corman-set,91.0135841170324,91.9116504331605,slight,1631318400,1631318400
2021-09-12,Corman-set,86.8141592920354,91.6970220079553,slight,1631404800,1631404800
2021-09-13,Corman-set,88.3924660534385,91.4149363145687,slight,1631491200,1631491200
2021-09-14,Corman-set,88.3524141363863,91.184549538458,slight,1631577600,1631577600
2021-09-15,Corman-set,91.774147320149,91.1982105210936,slight,1631664000,1631664000
2021-09-16,Corman-set,92.4250535331906,91.1770313438699,slight,1631750400,1631750400
2021-09-17,Corman-set,93.798250128667,91.2342013798557,slight,1631836800,1631836800
2021-09-18,Corman-set,93.2727884291961,91.223765707967,slight,1631923200,1631923200
2021-09-19,Corman-set,88.3058984910837,91.1019049080685,slight,1632009600,1632009600
2021-09-20,Corman-set,91.4235577977627,91.2307856479329,slight,1632096000,1632096000
2021-09-21,Corman-set,85.9689476710753,90.8661207799912,slight,1632182400,1632182400
2021-09-22,Corman-set,84.8800834202294,90.5640304591512,slight,1632268800,1632268800
2021-09-23,Corman-set,82.1927136533878,90.2406681234451,slight,1632355200,1632355200
2021-09-24,Corman-set,90.8659115820241,90.1871909541278,slight,1632441600,1632441600
2021-09-25,Corman-set,93.4873949579832,90.2090217935447,slight,1632528000,1632528000
2021-09-26,Corman-set,91.6078431372549,90.1445634467335,slight,1632614400,1632614400
2021-09-27,Corman-set,91.87734082397,90.0081385660147,slight,1632700800,1632700800
2021-09-28,Corman-set,91.3738019169329,89.9234306237892,slight,1632787200,1632787200
2021-09-29,Corman-set,87.2693726937269,89.7043595160435,slight,1632873600,1632873600
2021-09-30,Corman-set,91.1229135053111,89.6277548785012,slight,1632960000,1632960000
2021-10-01,Corman-set,94.0516821062896,89.8479950371523,slight,1633046400,1633046400
2021-10-02,Corman-set,96.4753272910373,90.0202092627348,slight,1633132800,1633132800
2021-10-03,Corman-set,96.3081861958267,90.2405553960023,slight,1633219200,1633219200
2021-10-04,Corman-set,93.957345971564,90.4273864571749,slight,1633305600,1633305600
2021-10-05,Corman-set,94.201861130995,90.5931123429685,slight,1633392000,1633392000
2021-10-06,Corman-set,93.5631018753168,90.7861577677979,slight,1633478400,1633478400
2021-10-07,Corman-set,92.8019662921348,90.9769771300526,slight,1633564800,1633564800
2021-10-08,Corman-set,94.4899072558647,91.2037177823252,slight,1633651200,1633651200
2021-10-09,Corman-set,92.4384525205158,91.2053591990335,slight,1633737600,1633737600
2021-10-10,Corman-set,88.695652173913,91.1067375158098,slight,1633824000,1633824000
2021-10-11,Corman-set,89.1395423783435,91.0442694578535,slight,1633910400,1633910400
2021-10-12,Corman-set,90.7766990291262,91.1763541157566,slight,1633996800,1633996800
2021-10-13,Corman-set,90.964590964591,91.262091612795,slight,1634083200,1634083200
2021-10-14,Corman-set,93.3308214016579,91.4280385216373,slight,1634169600,1634169600
2021-10-15,Corman-set,91.2575366063738,91.4108181645115,slight,1634256000,1634256000
2021-10-16,Corman-set,83.0489818381948,91.098282441345,slight,1634342400,1634342400
2021-10-17,Corman-set,79.2735042735043,90.6141242461729,slight,1634428800,1634428800
2021-10-18,Corman-set,72.5503355704698,89.9233758175487,slight,1634515200,1634515200
2021-10-19,Corman-set,66.5706806282722,89.198868555455,slight,1634601600,1634601600
2021-10-20,Corman-set,71.6957210776545,88.541273998118,slight,1634688000,1634688000
2021-10-21,Corman-set,77.1883289124668,88.2485867061644,slight,1634774400,1634774400
2021-10-22,Corman-set,78.3663566518399,88.0314624805515,slight,1634860800,1634860800
2021-10-23,Corman-set,83.7286265857694,88.0826595782975,slight,1634947200,1634947200
2021-10-24,Corman-set,87.3829201101928,87.9665598625698,slight,1635033600,1635033600
2021-10-25,Corman-set,89.5619047619048,87.8357101893672,slight,1635120000,1635120000
2021-10-26,Corman-set,86.0290166577109,87.6497493067157,slight,1635206400,1635206400
2021-10-27,Corman-set,87.1589085072231,87.4924682294908,slight,1635292800,1635292800
2021-10-28,Corman-set,93.0058729311265,87.5468705966306,slight,1635379200,1635379200
2021-10-29,Corman-set,87.6847290640394,87.5607158089744,slight,1635465600,1635465600
2021-10-30,Corman-set,70.2063106796116,86.8634957147844,slight,1635552000,1635552000
2021-10-31,Corman-set,64.2712139667073,85.870813443465,slight,1635638400,1635638400
2021-11-01,Corman-set,70.3172666259915,84.9988780879634,slight,1635724800,1635724800
2021-11-02,Corman-set,78.2803738317757,84.3979510091617,slight,1635811200,1635811200
2021-11-03,Corman-set,90.6499429874572,84.2877042430248,slight,1635897600,1635897600
2021-11-04,Corman-set,89.0438247011952,84.1157696953648,slight,1635984000,1635984000
2021-11-05,Corman-set,87.5,83.913666299521,slight,1636070400,1636070400
2021-11-06,Corman-set,89.0260631001372,83.7878028597877,slight,1636156800,1636156800
2021-11-07,Corman-set,87.4105865522175,83.5518255029994,slight,1636243200,1636243200
2021-11-08,Corman-set,96.6211358734723,83.6912482814313,slight,1636329600,1636329600
2021-11-09,Corman-set,91.2746585735964,83.7772151614208,slight,1636416000,1636416000
2021-11-10,Corman-set,90.9455128205128,83.8374141761597,slight,1636502400,1636502400
2021-11-11,Corman-set,88.4341637010676,83.7593296652245,slight,1636588800,1636588800
2021-11-12,Corman-set,86.3636363636364,83.6059645118593,slight,1636675200,1636675200
2021-11-13,Corman-set,86.576482830385,83.3808198928169,slight,1636761600,1636761600
2021-11-14,Corman-set,91.1078717201166,83.375831063275,slight,1636848000,1636848000
2021-11-15,Corman-set,89.4810659186536,83.5902338659569,slight,1636934400,1636934400
2021-11-16,Corman-set,77.8846153846154,83.5439375696606,slight,1637020800,1637020800
2021-11-17,Corman-set,70.0740740740741,83.4613955197808,slight,1637107200,1637107200
2021-11-18,Corman-set,70.364500792393,83.5878561919181,slight,1637193600,1637193600
2021-11-19,Corman-set,80.439121756487,83.8793028812126,slight,1637280000,1637280000
2021-11-20,Corman-set,80.9384164222874,84.0043057982066,slight,1637366400,1637366400
2021-11-21,Corman-set,65.9226190476191,83.5895145447325,slight,1637452800,1637452800
2021-11-22,Corman-set,74.7572815533981,83.2904697103202,slight,1637539200,1637539200
2021-11-23,Corman-set,76.0,82.9110390399804,slight,1637625600,1637625600
2021-11-24,Corman-set,70.7052441229656,82.2824836853491,slight,1637712000,1637712000
2021-11-25,Corman-set,80.4020100502513,82.0949167984338,slight,1637798400,1637798400
2021-11-26,Corman-set,79.0356394129979,81.8241411619596,slight,1637884800,1637884800
2021-11-27,Corman-set,76.0115606936416,81.2576640873768,slight,1637971200,1637971200
2021-11-28,Corman-set,85.8044164037855,81.1949869987017,slight,1638057600,1638057600
2021-11-29,Corman-set,76.2829403606103,81.3975413214016,slight,1638144000,1638144000
2021-11-30,Corman-set,84.8876786929884,82.0847568122777,slight,1638230400,1638230400
2021-12-01,Corman-set,74.6031746031746,82.2276204115171,slight,1638316800,1638316800
2021-12-02,Corman-set,73.8656987295826,82.0804645747773,slight,1638403200,1638403200
2021-12-03,Corman-set,71.8972895863053,81.4553761280723,slight,1638489600,1638489600
2021-12-04,Corman-set,80.8080808080808,81.1808513316351,slight,1638576000,1638576000
2021-12-05,Corman-set,82.6302729528536,81.0185270967302,slight,1638662400,1638662400
2021-12-06,Corman-set,74.6650426309379,80.5398264144236,slight,1638748800,1638748800
2021-12-07,Corman-set,84.1040462427746,80.4296084041088,slight,1638835200,1638835200
2021-12-08,Corman-set,71.4285714285714,79.5898562559455,slight,1638921600,1638921600
2021-12-09,Corman-set,67.0644391408115,78.7828489415193,slight,1639008000,1639008000
2021-12-10,Corman-set,59.1724137931035,77.7237456406056,slight,1639094400,1639094400
2021-12-11,Corman-set,63.2183908045977,76.88321987739,slight,1639180800,1639180800
2021-12-12,Corman-set,68.141592920354,76.2758184292806,slight,1639267200,1639267200
2021-12-13,Corman-set,61.2453531598513,75.4314474402628,slight,1639353600,1639353600
2021-12-14,Corman-set,56.8171854449803,74.2884245644249,slight,1639440000,1639440000
2021-12-15,Corman-set,36.0895779500431,72.5087082988045,slight,1639526400,1639526400
2021-12-16,Corman-set,30.9477756286267,70.9441469736049,slight,1639612800,1639612800
2021-12-17,Corman-set,35.1685393258427,69.7806291486639,slight,1639699200,1639699200
2021-12-18,Corman-set,24.1860465116279,68.241347339305,slight,1639785600,1639785600
2021-12-19,Corman-set,18.1686046511628,66.1656634357942,slight,1639872000,1639872000
2021-12-20,Corman-set,27.217125382263,64.3749537344601,slight,1639958400,1639958400
2021-12-21,Corman-set,22.4627875507442,62.9262926845643,slight,1640044800,1640044800
2021-12-22,Corman-set,24.7011952191235,61.2577564734218,slight,1640131200,1640131200
2021-12-23,Corman-set,20.3076923076923,59.4013462170115,slight,1640217600,1640217600
2021-12-24,Corman-set,16.1048689138577,57.5813337100412,slight,1640304000,1640304000
2021-12-25,Corman-set,17.4603174603175,55.4832772903768,slight,1640390400,1640390400
2021-12-26,Corman-set,12.1495327102804,53.2537404002862,slight,1640476800,1640476800
2021-12-27,Corman-set,10.2970297029703,51.0632560339305,slight,1640563200,1640563200
2021-12-28,Corman-set,7.2646404744255,48.4452635029518,slight,1640649600,1640649600
2021-12-29,Corman-set,7.78267254038179,46.1619212422776,slight,1640736000,1640736000
2021-12-30,Corman-set,6.64961636828645,43.5539858314542,slight,1640822400,1640822400
2021-12-31,Corman-set,7.84313725490196,41.3286512531784,slight,1640908800,1640908800
2021-01-01,Davi-set,7.4949553185356,0.249831843951187,slight,1609459200,1609459200
2021-01-02,Davi-set,7.56302521008403,0.501932684287321,slight,1609545600,1609545600
2021-01-03,Davi-set,6.12244897959184,0.706014316940382,slight,1609632000,1609632000
2021-01-04,Davi-set,4.75903614457831,0.864648855092993,slight,1609718400,1609718400
2021-01-05,Davi-set,5.1497005988024,1.03630554171974,slight,1609804800,1609804800
2021-01-06,Davi-set,6.49350649350649,1.25275575816996,slight,1609891200,1609891200
2021-01-07,Davi-set,5.65110565110565,1.44112594654014,slight,1609977600,1609977600
2021-01-08,Davi-set,4.66491458607096,1.59662309940918,slight,1610064000,1610064000
2021-01-09,Davi-set,5.00347463516331,1.76340558724795,slight,1610150400,1610150400
2021-01-10,Davi-set,4.04783808647654,1.89833352346384,slight,1610236800,1610236800
2021-01-11,Davi-set,6.58185840707965,2.11772880369983,slight,1610323200,1610323200
2021-01-12,Davi-set,5.1266941661756,2.28861860923901,slight,1610409600,1610409600
2021-01-13,Davi-set,3.61532899493854,2.40912957573696,slight,1610496000,1610496000
2021-01-14,Davi-set,5.3835800807537,2.58858224509542,slight,1610582400,1610582400
2021-01-15,Davi-set,3.88585306618094,2.71811068063479,slight,1610668800,1610668800
2021-01-16,Davi-set,4.8084147257701,2.87839117149379,slight,1610755200,1610755200
2021-01-17,Davi-set,5.04672897196262,3.04661547055921,slight,1610841600,1610841600
2021-01-18,Davi-set,5.38573508005822,3.22613997322782,slight,1610928000,1610928000
2021-01-19,Davi-set,5.08474576271187,3.39563149865155,slight,1611014400,1611014400
2021-01-20,Davi-set,6.08333333333333,3.59840927642932,slight,1611100800,1611100800
2021-01-21,Davi-set,5.32258064516129,3.77582863126803,slight,1611187200,1611187200
2021-01-22,Davi-set,5.51124002900653,3.95953663223492,slight,1611273600,1611273600
2021-01-23,Davi-set,5.82329317269076,4.15364640465794,slight,1611360000,1611360000
2021-01-24,Davi-set,5.65656565656566,4.34219859321013,slight,1611446400,1611446400
2021-01-25,Davi-set,6.28674807779285,4.55175686246989,slight,1611532800,1611532800
2021-01-26,Davi-set,6.08646188850967,4.75463892542022,slight,1611619200,1611619200
2021-01-27,Davi-set,5.99781897491821,4.95456622458416,slight,1611705600,1611705600
2021-01-28,Davi-set,5.57909604519774,5.14053609275741,slight,1611792000,1611792000
2021-01-29,Davi-set,5.26638089406001,5.31608212255941,slight,1611878400,1611878400
2021-01-30,Davi-set,6.18212197159566,5.52215285494593,slight,1611964800,1611964800
2021-01-31,Davi-set,5.19366197183099,5.44544307672245,slight,1612051200,1612051200
2021-02-01,Davi-set,6.76520750426379,5.41884915319511,slight,1612137600,1612137600
2021-02-02,Davi-set,6.10734114743985,5.41834555879004,slight,1612224000,1612224000
2021-02-03,Davi-set,7.45382585751979,5.50817188255476,slight,1612310400,1612310400
2021-02-04,Davi-set,6.41672674837779,5.5504060875406,slight,1612396800,1612396800
2021-02-05,Davi-set,7.35863671572424,5.57924376161453,slight,1612483200,1612483200
2021-02-06,Davi-set,7.44827586206896,5.6391494353133,slight,1612569600,1612569600
2021-02-07,Davi-set,8.8871096877502,5.77988927203595,slight,1612656000,1612656000
2021-02-08,Davi-set,7.90051207022677,5.87645718653806,slight,1612742400,1612742400
2021-02-09,Davi-set,7.73532152842498,5.99937330126968,slight,1612828800,1612828800
2021-02-10,Davi-set,8.1474738279472,6.05156048196526,slight,1612915200,1612915200
2021-02-11,Davi-set,9.28293496386882,6.19010184188837,slight,1613001600,1613001600
2021-02-12,Davi-set,7.24472333143183,6.31108165310481,slight,1613088000,1613088000
2021-02-13,Davi-set,8.47989949748744,6.41429230032927,slight,1613174400,1613174400
2021-02-14,Davi-set,7.44748567791216,6.53301338738698,slight,1613260800,1613260800
2021-02-15,Davi-set,6.2152133580705,6.57990667513033,slight,1613347200,1613347200
2021-02-16,Davi-set,4.26799007444169,6.55394871187963,slight,1613433600,1613433600
2021-02-17,Davi-set,7.0458952811894,6.60928738525067,slight,1613520000,1613520000
2021-02-18,Davi-set,8.7719298245614,6.73219352064565,slight,1613606400,1613606400
2021-02-19,Davi-set,8.1858407079646,6.80227709980003,slight,1613692800,1613692800
2021-02-20,Davi-set,6.40542577241899,6.83837193737529,slight,1613779200,1613779200
2021-02-21,Davi-set,5.32247964934252,6.83207992471982,slight,1613865600,1613865600
2021-02-22,Davi-set,6.11863615133115,6.8419246906745,slight,1613952000,1613952000
2021-02-23,Davi-set,5.62466197944835,6.84086123477059,slight,1614038400,1614038400
2021-02-24,Davi-set,6.32663070132418,6.84219065555496,slight,1614124800,1614124800
2021-02-25,Davi-set,6.23420387531592,6.8471153884485,slight,1614211200,1614211200
2021-02-26,Davi-set,6.97278911564626,6.87961439313944,slight,1614297600,1614297600
2021-02-27,Davi-set,5.8252427184466,6.88781928224773,slight,1614384000,1614384000
2021-02-28,Davi-set,4.53125,6.8633149191124,slight,1614470400,1614470400
2021-03-01,Davi-set,5.57977332170881,6.84323663078284,slight,1614556800,1614556800
2021-03-02,Davi-set,6.32264063226406,6.88086925279727,slight,1614643200,1614643200
2021-03-03,Davi-set,5.08995173321632,6.82502739376236,slight,1614729600,1614729600
2021-03-04,Davi-set,5.37280701754386,6.80054292276583,slight,1614816000,1614816000
2021-03-05,Davi-set,6.5449968533669,6.7702486226274,slight,1614902400,1614902400
2021-03-06,Davi-set,5.95667870036101,6.7549136876935,slight,1614988800,1614988800
2021-03-07,Davi-set,4.69135802469136,6.66600439799241,slight,1615075200,1615075200
2021-03-08,Davi-set,7.59825327510917,6.67100364509375,slight,1615161600,1615161600
2021-03-09,Davi-set,6.86540198735321,6.60361338841385,slight,1615248000,1615248000
2021-03-10,Davi-set,4.94845360824742,6.5052114396812,slight,1615334400,1615334400
2021-03-11,Davi-set,5.73333333333333,6.43847849984481,slight,1615420800,1615420800
2021-03-12,Davi-set,5.71665285832643,6.35745113419079,slight,1615507200,1615507200
2021-03-13,Davi-set,4.45012787723785,6.19635756463642,slight,1615593600,1615593600
2021-03-14,Davi-set,6.02006688963211,6.1555356832431,slight,1615680000,1615680000
2021-03-15,Davi-set,4.91986582184122,6.03686789405489,slight,1615766400,1615766400
2021-03-16,Davi-set,5.77988915281077,5.98128134321818,slight,1615852800,1615852800
2021-03-17,Davi-set,5.6140350877193,5.96124206753981,slight,1615939200,1615939200
2021-03-18,Davi-set,4.73067915690867,5.97666503695537,slight,1616025600,1616025600
2021-03-19,Davi-set,3.33880678708265,5.85309542048515,slight,1616112000,1616112000
2021-03-20,Davi-set,4.90874764002517,5.72432268100061,slight,1616198400,1616198400
2021-03-21,Davi-set,4.69688694702348,5.60802422230257,slight,1616284800,1616284800
2021-03-22,Davi-set,4.8513986013986,5.55622331660189,slight,1616371200,1616371200
2021-03-23,Davi-set,4.99211770888071,5.54521125191983,slight,1616457600,1616457600
2021-03-24,Davi-set,5.02347417840376,5.50870585282225,slight,1616544000,1616544000
2021-03-25,Davi-set,4.88819552782111,5.48415697110134,slight,1616630400,1616630400
2021-03-26,Davi-set,4.72205618649133,5.43067115394025,slight,1616716800,1616716800
2021-03-27,Davi-set,4.27606901725431,5.36539999200486,slight,1616803200,1616803200
2021-03-28,Davi-set,3.56798457087753,5.25190650717924,slight,1616889600,1616889600
2021-03-29,Davi-set,4.48642266824085,5.20727917217238,slight,1616976000,1616976000
2021-03-30,Davi-set,4.48863636363636,5.20585871762692,slight,1617062400,1617062400
2021-03-31,Davi-set,4.53413054309915,5.17100395833994,slight,1617148800,1617148800
2021-04-01,Davi-set,4.25350914504466,5.10203290876596,slight,1617235200,1617235200
